,Statistic Label,CensusYear,County,Sex,UNIT,VALUE
3781,Population at Each Census,1981,Donegal,Both sexes,Number,125112
3782,Population at Each Census,1981,Kildare,Both sexes,Number,104122
3783,Population at Each Census,1981,Kilkenny,Both sexes,Number,70806
3784,Population at Each Census,1981,Laois,Both sexes,Number,51171
3785,Population at Each Census,1981,Longford,Both sexes,Number,31140
3786,Population at Each Census,1981,Louth,Both sexes,Number,88514
3787,Population at Each Census,1981,Meath,Both sexes,Number,95419
3788,Population at Each Census,1981,Offaly,Both sexes,Number,58312
3789,Population at Each Census,1981,Westmeath,Both sexes,Number,61523
3790,Population at Each Census,1981,Wexford,Both sexes,Number,99081
3791,Population at Each Census,1981,Wicklow,Both sexes,Number,87449
3792,Population at Each Census,1981,State,Both sexes,Number,3443405
3793,Population at Each Census,1981,Clare,Both sexes,Number,87567
3794,Population at Each Census,1981,Kerry,Both sexes,Number,122770
3795,Population at Each Census,1981,Limerick,Both sexes,Number,161661
3796,Population at Each Census,1981,Tipperary,Both sexes,Number,135261
3797,Population at Each Census,1981,Waterford,Both sexes,Number,88591
3798,Population at Each Census,1981,Galway,Both sexes,Number,172018
3799,Population at Each Census,1981,Leitrim,Both sexes,Number,27609
3800,Population at Each Census,1981,Mayo,Both sexes,Number,114766
3801,Population at Each Census,1981,Roscommon,Both sexes,Number,54543
3802,Population at Each Census,1981,Sligo,Both sexes,Number,55474
3803,Population at Each Census,1981,Cavan,Both sexes,Number,53855
3804,Population at Each Census,1981,Cork,Both sexes,Number,402465
3805,Population at Each Census,1981,Dublin,Both sexes,Number,1003164
3806,Population at Each Census,1981,Carlow,Both sexes,Number,39820
3807,Population at Each Census,1982,Wicklow,Both sexes,Number,0
3808,Population at Each Census,1982,Donegal,Both sexes,Number,0
3809,Population at Each Census,1982,Monaghan,Both sexes,Number,0
3810,Population at Each Census,1982,Roscommon,Both sexes,Number,0
3811,Population at Each Census,1982,Mayo,Both sexes,Number,0
3812,Population at Each Census,1982,Leitrim,Both sexes,Number,0
3813,Population at Each Census,1982,Galway,Both sexes,Number,0
3814,Population at Each Census,1982,Waterford,Both sexes,Number,0
3815,Population at Each Census,1982,Tipperary,Both sexes,Number,0
3816,Population at Each Census,1982,Limerick,Both sexes,Number,0
3817,Population at Each Census,1982,Kerry,Both sexes,Number,0
3818,Population at Each Census,1982,Cork,Both sexes,Number,0
3819,Population at Each Census,1982,Clare,Both sexes,Number,0
3820,Population at Each Census,1982,Cavan,Both sexes,Number,0
3821,Population at Each Census,1982,Sligo,Both sexes,Number,0
3822,Population at Each Census,1982,Westmeath,Both sexes,Number,0
3823,Population at Each Census,1982,Offaly,Both sexes,Number,0
3824,Population at Each Census,1982,Meath,Both sexes,Number,0
3825,Population at Each Census,1982,Louth,Both sexes,Number,0
3826,Population at Each Census,1982,Longford,Both sexes,Number,0
3827,Population at Each Census,1982,Laois,Both sexes,Number,0
3828,Population at Each Census,1982,Kilkenny,Both sexes,Number,0
3829,Population at Each Census,1982,Kildare,Both sexes,Number,0
3830,Population at Each Census,1982,Dublin,Both sexes,Number,0
3831,Population at Each Census,1982,Carlow,Both sexes,Number,0
3832,Population at Each Census,1982,State,Both sexes,Number,0
3833,Population at Each Census,1982,Wexford,Both sexes,Number,0
3834,Population at Each Census,1983,Donegal,Both sexes,Number,0
3835,Population at Each Census,1983,Monaghan,Both sexes,Number,0
3836,Population at Each Census,1983,Cavan,Both sexes,Number,0
3837,Population at Each Census,1983,Carlow,Both sexes,Number,0
3838,Population at Each Census,1983,Sligo,Both sexes,Number,0
3839,Population at Each Census,1983,Roscommon,Both sexes,Number,0
3840,Population at Each Census,1983,Mayo,Both sexes,Number,0
3841,Population at Each Census,1983,Leitrim,Both sexes,Number,0
3842,Population at Each Census,1983,Galway,Both sexes,Number,0
3843,Population at Each Census,1983,Waterford,Both sexes,Number,0
3844,Population at Each Census,1983,Tipperary,Both sexes,Number,0
3845,Population at Each Census,1983,Limerick,Both sexes,Number,0
3846,Population at Each Census,1983,Kerry,Both sexes,Number,0
3847,Population at Each Census,1983,Cork,Both sexes,Number,0
3848,Population at Each Census,1983,Clare,Both sexes,Number,0
3849,Population at Each Census,1983,State,Both sexes,Number,0
3850,Population at Each Census,1983,Wexford,Both sexes,Number,0
3851,Population at Each Census,1983,Westmeath,Both sexes,Number,0
3852,Population at Each Census,1983,Offaly,Both sexes,Number,0
3853,Population at Each Census,1983,Meath,Both sexes,Number,0
3854,Population at Each Census,1983,Louth,Both sexes,Number,0
3855,Population at Each Census,1983,Longford,Both sexes,Number,0
3856,Population at Each Census,1983,Laois,Both sexes,Number,0
3857,Population at Each Census,1983,Kilkenny,Both sexes,Number,0
3858,Population at Each Census,1983,Kildare,Both sexes,Number,0
3859,Population at Each Census,1983,Dublin,Both sexes,Number,0
3860,Population at Each Census,1983,Wicklow,Both sexes,Number,0
3861,Population at Each Census,1984,Limerick,Both sexes,Number,0
3862,Population at Each Census,1984,Tipperary,Both sexes,Number,0
3863,Population at Each Census,1984,Waterford,Both sexes,Number,0
3864,Population at Each Census,1984,Galway,Both sexes,Number,0
3865,Population at Each Census,1984,Leitrim,Both sexes,Number,0
3866,Population at Each Census,1984,Donegal,Both sexes,Number,0
3867,Population at Each Census,1984,Roscommon,Both sexes,Number,0
3868,Population at Each Census,1984,Sligo,Both sexes,Number,0
3869,Population at Each Census,1984,Cavan,Both sexes,Number,0
3870,Population at Each Census,1984,Monaghan,Both sexes,Number,0
3871,Population at Each Census,1984,Mayo,Both sexes,Number,0
3872,Population at Each Census,1984,Cork,Both sexes,Number,0
3873,Population at Each Census,1984,Kerry,Both sexes,Number,0
3874,Population at Each Census,1984,Wicklow,Both sexes,Number,0
3875,Population at Each Census,1984,Clare,Both sexes,Number,0
3876,Population at Each Census,1984,Carlow,Both sexes,Number,0
3877,Population at Each Census,1984,Dublin,Both sexes,Number,0
3878,Population at Each Census,1984,Kildare,Both sexes,Number,0
3879,Population at Each Census,1984,Kilkenny,Both sexes,Number,0
3880,Population at Each Census,1984,Laois,Both sexes,Number,0
3881,Population at Each Census,1984,State,Both sexes,Number,0
3882,Population at Each Census,1984,Louth,Both sexes,Number,0
3883,Population at Each Census,1984,Longford,Both sexes,Number,0
3884,Population at Each Census,1984,Wexford,Both sexes,Number,0
3885,Population at Each Census,1984,Offaly,Both sexes,Number,0
3886,Population at Each Census,1984,Meath,Both sexes,Number,0
3887,Population at Each Census,1984,Westmeath,Both sexes,Number,0
3888,Population at Each Census,1985,Kerry,Both sexes,Number,0
3889,Population at Each Census,1985,Monaghan,Both sexes,Number,0
3890,Population at Each Census,1985,Donegal,Both sexes,Number,0
3891,Population at Each Census,1985,Cavan,Both sexes,Number,0
3892,Population at Each Census,1985,Roscommon,Both sexes,Number,0
3893,Population at Each Census,1985,Mayo,Both sexes,Number,0
3894,Population at Each Census,1985,Leitrim,Both sexes,Number,0
3895,Population at Each Census,1985,Galway,Both sexes,Number,0
3896,Population at Each Census,1985,Waterford,Both sexes,Number,0
3897,Population at Each Census,1985,Tipperary,Both sexes,Number,0
3898,Population at Each Census,1985,Limerick,Both sexes,Number,0
3899,Population at Each Census,1985,Sligo,Both sexes,Number,0
3900,Population at Each Census,1985,Cork,Both sexes,Number,0
3901,Population at Each Census,1985,Clare,Both sexes,Number,0
3902,Population at Each Census,1985,Carlow,Both sexes,Number,0
3903,Population at Each Census,1985,Dublin,Both sexes,Number,0
3904,Population at Each Census,1985,Kildare,Both sexes,Number,0
3905,Population at Each Census,1985,Kilkenny,Both sexes,Number,0
3906,Population at Each Census,1985,Laois,Both sexes,Number,0
3907,Population at Each Census,1985,Longford,Both sexes,Number,0
3908,Population at Each Census,1985,State,Both sexes,Number,0
3909,Population at Each Census,1985,Meath,Both sexes,Number,0
3910,Population at Each Census,1985,Wicklow,Both sexes,Number,0
3911,Population at Each Census,1985,Wexford,Both sexes,Number,0
3912,Population at Each Census,1985,Louth,Both sexes,Number,0
3913,Population at Each Census,1985,Offaly,Both sexes,Number,0
3914,Population at Each Census,1985,Westmeath,Both sexes,Number,0
3915,Population at Each Census,1986,State,Both sexes,Number,3540643
3916,Population at Each Census,1986,Carlow,Both sexes,Number,40988
3917,Population at Each Census,1986,Dublin,Both sexes,Number,1021449
3918,Population at Each Census,1986,Wicklow,Both sexes,Number,94542
3919,Population at Each Census,1986,Kilkenny,Both sexes,Number,73186
3920,Population at Each Census,1986,Laois,Both sexes,Number,53284
3921,Population at Each Census,1986,Longford,Both sexes,Number,31496
3922,Population at Each Census,1986,Meath,Both sexes,Number,103881
3923,Population at Each Census,1986,Offaly,Both sexes,Number,59835
3924,Population at Each Census,1986,Westmeath,Both sexes,Number,63379
3925,Population at Each Census,1986,Wexford,Both sexes,Number,102552
3926,Population at Each Census,1986,Clare,Both sexes,Number,91344
3927,Population at Each Census,1986,Kildare,Both sexes,Number,116247
3928,Population at Each Census,1986,Kerry,Both sexes,Number,124159
3929,Population at Each Census,1986,Cork,Both sexes,Number,412735
3930,Population at Each Census,1986,Monaghan,Both sexes,Number,52379
3931,Population at Each Census,1986,Donegal,Both sexes,Number,129664
3932,Population at Each Census,1986,Cavan,Both sexes,Number,53965
3933,Population at Each Census,1986,Sligo,Both sexes,Number,56046
3934,Population at Each Census,1986,Roscommon,Both sexes,Number,54592
3935,Population at Each Census,1986,Louth,Both sexes,Number,91810
3936,Population at Each Census,1986,Leitrim,Both sexes,Number,27035
3937,Population at Each Census,1986,Galway,Both sexes,Number,178552
3938,Population at Each Census,1986,Waterford,Both sexes,Number,91151
3939,Population at Each Census,1986,Tipperary,Both sexes,Number,136619
3940,Population at Each Census,1986,Limerick,Both sexes,Number,164569
3941,Population at Each Census,1986,Mayo,Both sexes,Number,115184
3942,Population at Each Census,1987,Cork,Both sexes,Number,0
3943,Population at Each Census,1987,Kerry,Both sexes,Number,0
3944,Population at Each Census,1987,Limerick,Both sexes,Number,0
3945,Population at Each Census,1987,Tipperary,Both sexes,Number,0
3946,Population at Each Census,1987,Galway,Both sexes,Number,0
3947,Population at Each Census,1987,Leitrim,Both sexes,Number,0
3948,Population at Each Census,1987,Mayo,Both sexes,Number,0
3949,Population at Each Census,1987,Roscommon,Both sexes,Number,0
3950,Population at Each Census,1987,Sligo,Both sexes,Number,0
3951,Population at Each Census,1987,Waterford,Both sexes,Number,0
3952,Population at Each Census,1987,Clare,Both sexes,Number,0
3953,Population at Each Census,1987,Westmeath,Both sexes,Number,0
3954,Population at Each Census,1987,Wexford,Both sexes,Number,0
3955,Population at Each Census,1987,Offaly,Both sexes,Number,0
3956,Population at Each Census,1987,Meath,Both sexes,Number,0
3957,Population at Each Census,1987,Louth,Both sexes,Number,0
3958,Population at Each Census,1987,Laois,Both sexes,Number,0
3959,Population at Each Census,1987,Kilkenny,Both sexes,Number,0
3960,Population at Each Census,1987,Kildare,Both sexes,Number,0
3961,Population at Each Census,1987,Dublin,Both sexes,Number,0
3962,Population at Each Census,1987,Carlow,Both sexes,Number,0
3963,Population at Each Census,1987,State,Both sexes,Number,0
3964,Population at Each Census,1987,Monaghan,Both sexes,Number,0
3965,Population at Each Census,1987,Wicklow,Both sexes,Number,0
3966,Population at Each Census,1987,Longford,Both sexes,Number,0
3967,Population at Each Census,1987,Donegal,Both sexes,Number,0
3968,Population at Each Census,1987,Cavan,Both sexes,Number,0
3969,Population at Each Census,1988,Clare,Both sexes,Number,0
3970,Population at Each Census,1988,Dublin,Both sexes,Number,0
3971,Population at Each Census,1988,Kildare,Both sexes,Number,0
3972,Population at Each Census,1988,Kilkenny,Both sexes,Number,0
3973,Population at Each Census,1988,Laois,Both sexes,Number,0
3974,Population at Each Census,1988,Longford,Both sexes,Number,0
3975,Population at Each Census,1988,Louth,Both sexes,Number,0
3976,Population at Each Census,1988,Meath,Both sexes,Number,0
3977,Population at Each Census,1988,Offaly,Both sexes,Number,0
3978,Population at Each Census,1988,Westmeath,Both sexes,Number,0
3979,Population at Each Census,1988,Wexford,Both sexes,Number,0
3980,Population at Each Census,1988,Carlow,Both sexes,Number,0
3981,Population at Each Census,1988,Wicklow,Both sexes,Number,0
3982,Population at Each Census,1988,Kerry,Both sexes,Number,0
3983,Population at Each Census,1988,Limerick,Both sexes,Number,0
3984,Population at Each Census,1988,Tipperary,Both sexes,Number,0
3985,Population at Each Census,1988,Waterford,Both sexes,Number,0
3986,Population at Each Census,1988,Galway,Both sexes,Number,0
3987,Population at Each Census,1988,Leitrim,Both sexes,Number,0
3988,Population at Each Census,1988,Mayo,Both sexes,Number,0
3989,Population at Each Census,1988,Roscommon,Both sexes,Number,0
3990,Population at Each Census,1988,Sligo,Both sexes,Number,0
3991,Population at Each Census,1988,Cavan,Both sexes,Number,0
3992,Population at Each Census,1988,Donegal,Both sexes,Number,0
3993,Population at Each Census,1988,Cork,Both sexes,Number,0
3994,Population at Each Census,1988,Monaghan,Both sexes,Number,0
3995,Population at Each Census,1988,State,Both sexes,Number,0
3996,Population at Each Census,1989,Dublin,Both sexes,Number,0
3997,Population at Each Census,1989,Donegal,Both sexes,Number,0
3998,Population at Each Census,1989,Cavan,Both sexes,Number,0
3999,Population at Each Census,1989,Sligo,Both sexes,Number,0
4000,Population at Each Census,1989,Roscommon,Both sexes,Number,0
4001,Population at Each Census,1989,Mayo,Both sexes,Number,0
4002,Population at Each Census,1989,Leitrim,Both sexes,Number,0
4003,Population at Each Census,1989,Galway,Both sexes,Number,0
4004,Population at Each Census,1989,Waterford,Both sexes,Number,0
4005,Population at Each Census,1989,Tipperary,Both sexes,Number,0
4006,Population at Each Census,1989,Limerick,Both sexes,Number,0
4007,Population at Each Census,1989,Kerry,Both sexes,Number,0
4008,Population at Each Census,1989,Carlow,Both sexes,Number,0
4009,Population at Each Census,1989,Cork,Both sexes,Number,0
4010,Population at Each Census,1989,Clare,Both sexes,Number,0
4011,Population at Each Census,1989,Wicklow,Both sexes,Number,0
4012,Population at Each Census,1989,Wexford,Both sexes,Number,0
4013,Population at Each Census,1989,Westmeath,Both sexes,Number,0
4014,Population at Each Census,1989,Offaly,Both sexes,Number,0
4015,Population at Each Census,1989,Meath,Both sexes,Number,0
4016,Population at Each Census,1989,Louth,Both sexes,Number,0
4017,Population at Each Census,1989,Longford,Both sexes,Number,0
4018,Population at Each Census,1989,Laois,Both sexes,Number,0
4019,Population at Each Census,1989,Kilkenny,Both sexes,Number,0
4020,Population at Each Census,1989,Kildare,Both sexes,Number,0
4021,Population at Each Census,1989,Monaghan,Both sexes,Number,0
4022,Population at Each Census,1989,State,Both sexes,Number,0
4023,Population at Each Census,1990,Clare,Both sexes,Number,0
4024,Population at Each Census,1990,Dublin,Both sexes,Number,0
4025,Population at Each Census,1990,Monaghan,Both sexes,Number,0
4026,Population at Each Census,1990,Donegal,Both sexes,Number,0
4027,Population at Each Census,1990,Cavan,Both sexes,Number,0
4028,Population at Each Census,1990,Sligo,Both sexes,Number,0
4029,Population at Each Census,1990,Roscommon,Both sexes,Number,0
4030,Population at Each Census,1990,Mayo,Both sexes,Number,0
4031,Population at Each Census,1990,Leitrim,Both sexes,Number,0
4032,Population at Each Census,1990,Galway,Both sexes,Number,0
4033,Population at Each Census,1990,Waterford,Both sexes,Number,0
4034,Population at Each Census,1990,Tipperary,Both sexes,Number,0
4035,Population at Each Census,1990,Limerick,Both sexes,Number,0
4036,Population at Each Census,1990,Kerry,Both sexes,Number,0
4037,Population at Each Census,1990,Cork,Both sexes,Number,0
4038,Population at Each Census,1990,Wicklow,Both sexes,Number,0
4039,Population at Each Census,1990,Wexford,Both sexes,Number,0
4040,Population at Each Census,1990,Westmeath,Both sexes,Number,0
4041,Population at Each Census,1990,Offaly,Both sexes,Number,0
4042,Population at Each Census,1990,Meath,Both sexes,Number,0
4043,Population at Each Census,1990,Louth,Both sexes,Number,0
4044,Population at Each Census,1990,Longford,Both sexes,Number,0
4045,Population at Each Census,1990,Laois,Both sexes,Number,0
4046,Population at Each Census,1990,Kilkenny,Both sexes,Number,0
4047,Population at Each Census,1990,Kildare,Both sexes,Number,0
4048,Population at Each Census,1990,Carlow,Both sexes,Number,0
4049,Population at Each Census,1990,State,Both sexes,Number,0
4050,Population at Each Census,1991,State,Both sexes,Number,3525719
4051,Population at Each Census,1991,Donegal,Both sexes,Number,128117
4052,Population at Each Census,1991,Monaghan,Both sexes,Number,51293
4053,Population at Each Census,1991,Carlow,Both sexes,Number,40942
4054,Population at Each Census,1991,Dublin,Both sexes,Number,1025304
4055,Population at Each Census,1991,Kildare,Both sexes,Number,122656
4056,Population at Each Census,1991,Kilkenny,Both sexes,Number,73635
4057,Population at Each Census,1991,Laois,Both sexes,Number,52314
4058,Population at Each Census,1991,Louth,Both sexes,Number,90724
4059,Population at Each Census,1991,Meath,Both sexes,Number,105370
4060,Population at Each Census,1991,Offaly,Both sexes,Number,58494
4061,Population at Each Census,1991,Westmeath,Both sexes,Number,61880
4062,Population at Each Census,1991,Wexford,Both sexes,Number,102069
4063,Population at Each Census,1991,Wicklow,Both sexes,Number,97265
4064,Population at Each Census,1991,Longford,Both sexes,Number,30296
4065,Population at Each Census,1991,Cork,Both sexes,Number,410369
4066,Population at Each Census,1991,Clare,Both sexes,Number,90918
4067,Population at Each Census,1991,Cavan,Both sexes,Number,52796
4068,Population at Each Census,1991,Sligo,Both sexes,Number,54756
4069,Population at Each Census,1991,Roscommon,Both sexes,Number,51897
4070,Population at Each Census,1991,Leitrim,Both sexes,Number,25301
4071,Population at Each Census,1991,Mayo,Both sexes,Number,110713
4072,Population at Each Census,1991,Waterford,Both sexes,Number,91624
4073,Population at Each Census,1991,Tipperary,Both sexes,Number,132772
4074,Population at Each Census,1991,Limerick,Both sexes,Number,161956
4075,Population at Each Census,1991,Kerry,Both sexes,Number,121894
4076,Population at Each Census,1991,Galway,Both sexes,Number,180364
4077,Population at Each Census,1992,Limerick,Both sexes,Number,0
4078,Population at Each Census,1992,Galway,Both sexes,Number,0
4079,Population at Each Census,1992,Tipperary,Both sexes,Number,0
4080,Population at Each Census,1992,Waterford,Both sexes,Number,0
4081,Population at Each Census,1992,Leitrim,Both sexes,Number,0
4082,Population at Each Census,1992,Monaghan,Both sexes,Number,0
4083,Population at Each Census,1992,Roscommon,Both sexes,Number,0
4084,Population at Each Census,1992,Sligo,Both sexes,Number,0
4085,Population at Each Census,1992,Cavan,Both sexes,Number,0
4086,Population at Each Census,1992,Donegal,Both sexes,Number,0
4087,Population at Each Census,1992,Kerry,Both sexes,Number,0
4088,Population at Each Census,1992,Mayo,Both sexes,Number,0
4089,Population at Each Census,1992,Cork,Both sexes,Number,0
4090,Population at Each Census,1992,Louth,Both sexes,Number,0
4091,Population at Each Census,1992,Wicklow,Both sexes,Number,0
4092,Population at Each Census,1992,Clare,Both sexes,Number,0
4093,Population at Each Census,1992,Carlow,Both sexes,Number,0
4094,Population at Each Census,1992,Dublin,Both sexes,Number,0
4095,Population at Each Census,1992,Kildare,Both sexes,Number,0
4096,Population at Each Census,1992,Kilkenny,Both sexes,Number,0
4097,Population at Each Census,1992,Laois,Both sexes,Number,0
4098,Population at Each Census,1992,State,Both sexes,Number,0
4099,Population at Each Census,1992,Meath,Both sexes,Number,0
4100,Population at Each Census,1992,Offaly,Both sexes,Number,0
4101,Population at Each Census,1992,Westmeath,Both sexes,Number,0
4102,Population at Each Census,1992,Wexford,Both sexes,Number,0
4103,Population at Each Census,1992,Longford,Both sexes,Number,0
4104,Population at Each Census,1993,Kerry,Both sexes,Number,0
4105,Population at Each Census,1993,Limerick,Both sexes,Number,0
4106,Population at Each Census,1993,Tipperary,Both sexes,Number,0
4107,Population at Each Census,1993,Waterford,Both sexes,Number,0
4108,Population at Each Census,1993,Galway,Both sexes,Number,0
4109,Population at Each Census,1993,Roscommon,Both sexes,Number,0
4110,Population at Each Census,1993,Mayo,Both sexes,Number,0
4111,Population at Each Census,1993,Sligo,Both sexes,Number,0
4112,Population at Each Census,1993,Donegal,Both sexes,Number,0
4113,Population at Each Census,1993,Monaghan,Both sexes,Number,0
4114,Population at Each Census,1993,Leitrim,Both sexes,Number,0
4115,Population at Each Census,1993,Cork,Both sexes,Number,0
4116,Population at Each Census,1993,State,Both sexes,Number,0
4117,Population at Each Census,1993,Wicklow,Both sexes,Number,0
4118,Population at Each Census,1993,Clare,Both sexes,Number,0
4119,Population at Each Census,1993,Carlow,Both sexes,Number,0
4120,Population at Each Census,1993,Dublin,Both sexes,Number,0
4121,Population at Each Census,1993,Kildare,Both sexes,Number,0
4122,Population at Each Census,1993,Kilkenny,Both sexes,Number,0
4123,Population at Each Census,1993,Laois,Both sexes,Number,0
4124,Population at Each Census,1993,Cavan,Both sexes,Number,0
4125,Population at Each Census,1993,Louth,Both sexes,Number,0
4126,Population at Each Census,1993,Meath,Both sexes,Number,0
4127,Population at Each Census,1993,Offaly,Both sexes,Number,0
4128,Population at Each Census,1993,Westmeath,Both sexes,Number,0
4129,Population at Each Census,1993,Longford,Both sexes,Number,0
4130,Population at Each Census,1993,Wexford,Both sexes,Number,0
4131,Population at Each Census,1994,Tipperary,Both sexes,Number,0
4132,Population at Each Census,1994,Waterford,Both sexes,Number,0
4133,Population at Each Census,1994,Galway,Both sexes,Number,0
4134,Population at Each Census,1994,Leitrim,Both sexes,Number,0
4135,Population at Each Census,1994,Roscommon,Both sexes,Number,0
4136,Population at Each Census,1994,Limerick,Both sexes,Number,0
4137,Population at Each Census,1994,Sligo,Both sexes,Number,0
4138,Population at Each Census,1994,Cavan,Both sexes,Number,0
4139,Population at Each Census,1994,Donegal,Both sexes,Number,0
4140,Population at Each Census,1994,Monaghan,Both sexes,Number,0
4141,Population at Each Census,1994,Mayo,Both sexes,Number,0
4142,Population at Each Census,1994,Kerry,Both sexes,Number,0
4143,Population at Each Census,1994,Wexford,Both sexes,Number,0
4144,Population at Each Census,1994,Clare,Both sexes,Number,0
4145,Population at Each Census,1994,Westmeath,Both sexes,Number,0
4146,Population at Each Census,1994,Offaly,Both sexes,Number,0
4147,Population at Each Census,1994,Meath,Both sexes,Number,0
4148,Population at Each Census,1994,Longford,Both sexes,Number,0
4149,Population at Each Census,1994,Laois,Both sexes,Number,0
4150,Population at Each Census,1994,Kilkenny,Both sexes,Number,0
4151,Population at Each Census,1994,Kildare,Both sexes,Number,0
4152,Population at Each Census,1994,Dublin,Both sexes,Number,0
4153,Population at Each Census,1994,Carlow,Both sexes,Number,0
4154,Population at Each Census,1994,State,Both sexes,Number,0
4155,Population at Each Census,1994,Cork,Both sexes,Number,0
4156,Population at Each Census,1994,Louth,Both sexes,Number,0
4157,Population at Each Census,1994,Wicklow,Both sexes,Number,0
4158,Population at Each Census,1995,Laois,Both sexes,Number,0
4159,Population at Each Census,1995,Dublin,Both sexes,Number,0
4160,Population at Each Census,1995,Kildare,Both sexes,Number,0
4161,Population at Each Census,1995,Kilkenny,Both sexes,Number,0
4162,Population at Each Census,1995,Longford,Both sexes,Number,0
4163,Population at Each Census,1995,Louth,Both sexes,Number,0
4164,Population at Each Census,1995,Meath,Both sexes,Number,0
4165,Population at Each Census,1995,Offaly,Both sexes,Number,0
4166,Population at Each Census,1995,Westmeath,Both sexes,Number,0
4167,Population at Each Census,1995,Wexford,Both sexes,Number,0
4168,Population at Each Census,1995,Wicklow,Both sexes,Number,0
4169,Population at Each Census,1995,Clare,Both sexes,Number,0
4170,Population at Each Census,1995,Carlow,Both sexes,Number,0
4171,Population at Each Census,1995,Cork,Both sexes,Number,0
4172,Population at Each Census,1995,Limerick,Both sexes,Number,0
4173,Population at Each Census,1995,Tipperary,Both sexes,Number,0
4174,Population at Each Census,1995,Waterford,Both sexes,Number,0
4175,Population at Each Census,1995,Galway,Both sexes,Number,0
4176,Population at Each Census,1995,Leitrim,Both sexes,Number,0
4177,Population at Each Census,1995,Mayo,Both sexes,Number,0
4178,Population at Each Census,1995,Roscommon,Both sexes,Number,0
4179,Population at Each Census,1995,Sligo,Both sexes,Number,0
4180,Population at Each Census,1995,Cavan,Both sexes,Number,0
4181,Population at Each Census,1995,Donegal,Both sexes,Number,0
4182,Population at Each Census,1995,Monaghan,Both sexes,Number,0
4183,Population at Each Census,1995,Kerry,Both sexes,Number,0
4184,Population at Each Census,1995,State,Both sexes,Number,0
4185,Population at Each Census,1996,State,Both sexes,Number,3626087
4186,Population at Each Census,1996,Donegal,Both sexes,Number,129994
4187,Population at Each Census,1996,Carlow,Both sexes,Number,41616
4188,Population at Each Census,1996,Dublin,Both sexes,Number,1058264
4189,Population at Each Census,1996,Kildare,Both sexes,Number,134992
4190,Population at Each Census,1996,Kilkenny,Both sexes,Number,75336
4191,Population at Each Census,1996,Laois,Both sexes,Number,52945
4192,Population at Each Census,1996,Longford,Both sexes,Number,30166
4193,Population at Each Census,1996,Louth,Both sexes,Number,92166
4194,Population at Each Census,1996,Monaghan,Both sexes,Number,51313
4195,Population at Each Census,1996,Offaly,Both sexes,Number,59117
4196,Population at Each Census,1996,Westmeath,Both sexes,Number,63314
4197,Population at Each Census,1996,Wexford,Both sexes,Number,104371
4198,Population at Each Census,1996,Wicklow,Both sexes,Number,102683
4199,Population at Each Census,1996,Meath,Both sexes,Number,109732
4200,Population at Each Census,1996,Cork,Both sexes,Number,420510
4201,Population at Each Census,1996,Clare,Both sexes,Number,94006
4202,Population at Each Census,1996,Sligo,Both sexes,Number,55821
4203,Population at Each Census,1996,Roscommon,Both sexes,Number,51975
4204,Population at Each Census,1996,Mayo,Both sexes,Number,111524
4205,Population at Each Census,1996,Leitrim,Both sexes,Number,25057
4206,Population at Each Census,1996,Cavan,Both sexes,Number,52944
4207,Population at Each Census,1996,Waterford,Both sexes,Number,94680
4208,Population at Each Census,1996,Tipperary,Both sexes,Number,133535
4209,Population at Each Census,1996,Limerick,Both sexes,Number,165042
4210,Population at Each Census,1996,Kerry,Both sexes,Number,126130
4211,Population at Each Census,1996,Galway,Both sexes,Number,188854
4212,Population at Each Census,1997,Offaly,Both sexes,Number,0
4213,Population at Each Census,1997,Meath,Both sexes,Number,0
4214,Population at Each Census,1997,Louth,Both sexes,Number,0
4215,Population at Each Census,1997,Longford,Both sexes,Number,0
4216,Population at Each Census,1997,Laois,Both sexes,Number,0
4217,Population at Each Census,1997,Kildare,Both sexes,Number,0
4218,Population at Each Census,1997,Dublin,Both sexes,Number,0
4219,Population at Each Census,1997,Carlow,Both sexes,Number,0
4220,Population at Each Census,1997,State,Both sexes,Number,0
4221,Population at Each Census,1997,Westmeath,Both sexes,Number,0
4222,Population at Each Census,1997,Kilkenny,Both sexes,Number,0
4223,Population at Each Census,1997,Wexford,Both sexes,Number,0
4224,Population at Each Census,1997,Cavan,Both sexes,Number,0
4225,Population at Each Census,1997,Clare,Both sexes,Number,0
4226,Population at Each Census,1997,Wicklow,Both sexes,Number,0
4227,Population at Each Census,1997,Monaghan,Both sexes,Number,0
4228,Population at Each Census,1997,Sligo,Both sexes,Number,0
4229,Population at Each Census,1997,Roscommon,Both sexes,Number,0
4230,Population at Each Census,1997,Mayo,Both sexes,Number,0
4231,Population at Each Census,1997,Leitrim,Both sexes,Number,0
4232,Population at Each Census,1997,Donegal,Both sexes,Number,0
4233,Population at Each Census,1997,Waterford,Both sexes,Number,0
4234,Population at Each Census,1997,Tipperary,Both sexes,Number,0
4235,Population at Each Census,1997,Limerick,Both sexes,Number,0
4236,Population at Each Census,1997,Kerry,Both sexes,Number,0
4237,Population at Each Census,1997,Galway,Both sexes,Number,0
4238,Population at Each Census,1997,Cork,Both sexes,Number,0
4239,Population at Each Census,1998,Cork,Both sexes,Number,0
4240,Population at Each Census,1998,Kerry,Both sexes,Number,0
4241,Population at Each Census,1998,Limerick,Both sexes,Number,0
4242,Population at Each Census,1998,Tipperary,Both sexes,Number,0
