,Statistic Label,CensusYear,County,Sex,UNIT,VALUE
4004,Population at Each Census,1989,Waterford,Both sexes,Number,91434.8
4005,Population at Each Census,1989,Tipperary,Both sexes,Number,134310.8
4006,Population at Each Census,1989,Limerick,Both sexes,Number,163001.2
4007,Population at Each Census,1989,Kerry,Both sexes,Number,122800.0
4008,Population at Each Census,1989,Carlow,Both sexes,Number,40960.4
4009,Population at Each Census,1989,Cork,Both sexes,Number,411315.4
4010,Population at Each Census,1989,Clare,Both sexes,Number,91088.4
4011,Population at Each Census,1989,Wicklow,Both sexes,Number,96175.8
4012,Population at Each Census,1989,Wexford,Both sexes,Number,102262.2
4013,Population at Each Census,1989,Westmeath,Both sexes,Number,62479.6
4014,Population at Each Census,1989,Offaly,Both sexes,Number,59030.4
4015,Population at Each Census,1989,Meath,Both sexes,Number,104774.4
4016,Population at Each Census,1989,Louth,Both sexes,Number,91158.4
4017,Population at Each Census,1989,Longford,Both sexes,Number,30776.0
4018,Population at Each Census,1989,Laois,Both sexes,Number,52702.0
4019,Population at Each Census,1989,Kilkenny,Both sexes,Number,73455.4
4020,Population at Each Census,1989,Kildare,Both sexes,Number,120092.4
4021,Population at Each Census,1989,Monaghan,Both sexes,Number,51727.4
4022,Population at Each Census,1989,State,Both sexes,Number,3531688.6
4023,Population at Each Census,1990,Clare,Both sexes,Number,91003.2
4024,Population at Each Census,1990,Dublin,Both sexes,Number,1024533.0
4025,Population at Each Census,1990,Monaghan,Both sexes,Number,51510.2
4026,Population at Each Census,1990,Donegal,Both sexes,Number,128426.4
4027,Population at Each Census,1990,Cavan,Both sexes,Number,53029.8
4028,Population at Each Census,1990,Sligo,Both sexes,Number,55014.0
4029,Population at Each Census,1990,Roscommon,Both sexes,Number,52436.0
4030,Population at Each Census,1990,Mayo,Both sexes,Number,111607.2
4031,Population at Each Census,1990,Leitrim,Both sexes,Number,25647.8
4032,Population at Each Census,1990,Galway,Both sexes,Number,180001.6
4033,Population at Each Census,1990,Waterford,Both sexes,Number,91529.4
4034,Population at Each Census,1990,Tipperary,Both sexes,Number,133541.4
4035,Population at Each Census,1990,Limerick,Both sexes,Number,162478.6
4036,Population at Each Census,1990,Kerry,Both sexes,Number,122347.0
4037,Population at Each Census,1990,Cork,Both sexes,Number,410842.2
4038,Population at Each Census,1990,Wicklow,Both sexes,Number,96720.4
4039,Population at Each Census,1990,Wexford,Both sexes,Number,102165.6
4040,Population at Each Census,1990,Westmeath,Both sexes,Number,62179.8
4041,Population at Each Census,1990,Offaly,Both sexes,Number,58762.2
4042,Population at Each Census,1990,Meath,Both sexes,Number,105072.2
4043,Population at Each Census,1990,Louth,Both sexes,Number,90941.2
4044,Population at Each Census,1990,Longford,Both sexes,Number,30536.0
4045,Population at Each Census,1990,Laois,Both sexes,Number,52508.0
4046,Population at Each Census,1990,Kilkenny,Both sexes,Number,73545.2
4047,Population at Each Census,1990,Kildare,Both sexes,Number,121374.2
4048,Population at Each Census,1990,Carlow,Both sexes,Number,40951.2
4049,Population at Each Census,1990,State,Both sexes,Number,3528703.8
4050,Population at Each Census,1991,State,Both sexes,Number,3525719.0
4051,Population at Each Census,1991,Donegal,Both sexes,Number,128117.0
4052,Population at Each Census,1991,Monaghan,Both sexes,Number,51293.0
4053,Population at Each Census,1991,Carlow,Both sexes,Number,40942.0
4054,Population at Each Census,1991,Dublin,Both sexes,Number,1025304.0
4055,Population at Each Census,1991,Kildare,Both sexes,Number,122656.0
4056,Population at Each Census,1991,Kilkenny,Both sexes,Number,73635.0
4057,Population at Each Census,1991,Laois,Both sexes,Number,52314.0
4058,Population at Each Census,1991,Louth,Both sexes,Number,90724.0
4059,Population at Each Census,1991,Meath,Both sexes,Number,105370.0
4060,Population at Each Census,1991,Offaly,Both sexes,Number,58494.0
4061,Population at Each Census,1991,Westmeath,Both sexes,Number,61880.0
4062,Population at Each Census,1991,Wexford,Both sexes,Number,102069.0
4063,Population at Each Census,1991,Wicklow,Both sexes,Number,97265.0
4064,Population at Each Census,1991,Longford,Both sexes,Number,30296.0
4065,Population at Each Census,1991,Cork,Both sexes,Number,410369.0
4066,Population at Each Census,1991,Clare,Both sexes,Number,90918.0
4067,Population at Each Census,1991,Cavan,Both sexes,Number,52796.0
4068,Population at Each Census,1991,Sligo,Both sexes,Number,54756.0
4069,Population at Each Census,1991,Roscommon,Both sexes,Number,51897.0
4070,Population at Each Census,1991,Leitrim,Both sexes,Number,25301.0
4071,Population at Each Census,1991,Mayo,Both sexes,Number,110713.0
4072,Population at Each Census,1991,Waterford,Both sexes,Number,91624.0
4073,Population at Each Census,1991,Tipperary,Both sexes,Number,132772.0
4074,Population at Each Census,1991,Limerick,Both sexes,Number,161956.0
4075,Population at Each Census,1991,Kerry,Both sexes,Number,121894.0
4076,Population at Each Census,1991,Galway,Both sexes,Number,180364.0
4077,Population at Each Census,1992,Limerick,Both sexes,Number,162573.2
4078,Population at Each Census,1992,Galway,Both sexes,Number,182062.0
4079,Population at Each Census,1992,Tipperary,Both sexes,Number,132924.6
4080,Population at Each Census,1992,Waterford,Both sexes,Number,92235.2
4081,Population at Each Census,1992,Leitrim,Both sexes,Number,25252.2
4082,Population at Each Census,1992,Monaghan,Both sexes,Number,51297.0
4083,Population at Each Census,1992,Roscommon,Both sexes,Number,51912.6
4084,Population at Each Census,1992,Sligo,Both sexes,Number,54969.0
4085,Population at Each Census,1992,Cavan,Both sexes,Number,52825.6
4086,Population at Each Census,1992,Donegal,Both sexes,Number,128492.4
4087,Population at Each Census,1992,Kerry,Both sexes,Number,122741.2
4088,Population at Each Census,1992,Mayo,Both sexes,Number,110875.2
4089,Population at Each Census,1992,Cork,Both sexes,Number,412397.2
4090,Population at Each Census,1992,Louth,Both sexes,Number,91012.4
4091,Population at Each Census,1992,Wicklow,Both sexes,Number,98348.6
4092,Population at Each Census,1992,Clare,Both sexes,Number,91535.6
4093,Population at Each Census,1992,Carlow,Both sexes,Number,41076.8
4094,Population at Each Census,1992,Dublin,Both sexes,Number,1031896.0
4095,Population at Each Census,1992,Kildare,Both sexes,Number,125123.2
4096,Population at Each Census,1992,Kilkenny,Both sexes,Number,73975.2
4097,Population at Each Census,1992,Laois,Both sexes,Number,52440.2
4098,Population at Each Census,1992,State,Both sexes,Number,3545792.6
4099,Population at Each Census,1992,Meath,Both sexes,Number,106242.4
4100,Population at Each Census,1992,Offaly,Both sexes,Number,58618.6
4101,Population at Each Census,1992,Westmeath,Both sexes,Number,62166.8
4102,Population at Each Census,1992,Wexford,Both sexes,Number,102529.4
4103,Population at Each Census,1992,Longford,Both sexes,Number,30270.0
4104,Population at Each Census,1993,Kerry,Both sexes,Number,123588.4
4105,Population at Each Census,1993,Limerick,Both sexes,Number,163190.4
4106,Population at Each Census,1993,Tipperary,Both sexes,Number,133077.2
4107,Population at Each Census,1993,Waterford,Both sexes,Number,92846.4
4108,Population at Each Census,1993,Galway,Both sexes,Number,183760.0
4109,Population at Each Census,1993,Roscommon,Both sexes,Number,51928.2
4110,Population at Each Census,1993,Mayo,Both sexes,Number,111037.4
4111,Population at Each Census,1993,Sligo,Both sexes,Number,55182.0
4112,Population at Each Census,1993,Donegal,Both sexes,Number,128867.8
4113,Population at Each Census,1993,Monaghan,Both sexes,Number,51301.0
4114,Population at Each Census,1993,Leitrim,Both sexes,Number,25203.4
4115,Population at Each Census,1993,Cork,Both sexes,Number,414425.4
4116,Population at Each Census,1993,State,Both sexes,Number,3565866.2
4117,Population at Each Census,1993,Wicklow,Both sexes,Number,99432.2
4118,Population at Each Census,1993,Clare,Both sexes,Number,92153.2
4119,Population at Each Census,1993,Carlow,Both sexes,Number,41211.6
4120,Population at Each Census,1993,Dublin,Both sexes,Number,1038488.0
4121,Population at Each Census,1993,Kildare,Both sexes,Number,127590.4
4122,Population at Each Census,1993,Kilkenny,Both sexes,Number,74315.4
4123,Population at Each Census,1993,Laois,Both sexes,Number,52566.4
4124,Population at Each Census,1993,Cavan,Both sexes,Number,52855.2
4125,Population at Each Census,1993,Louth,Both sexes,Number,91300.8
4126,Population at Each Census,1993,Meath,Both sexes,Number,107114.8
4127,Population at Each Census,1993,Offaly,Both sexes,Number,58743.2
4128,Population at Each Census,1993,Westmeath,Both sexes,Number,62453.6
4129,Population at Each Census,1993,Longford,Both sexes,Number,30244.0
4130,Population at Each Census,1993,Wexford,Both sexes,Number,102989.8
4131,Population at Each Census,1994,Tipperary,Both sexes,Number,133229.8
4132,Population at Each Census,1994,Waterford,Both sexes,Number,93457.6
4133,Population at Each Census,1994,Galway,Both sexes,Number,185458.0
4134,Population at Each Census,1994,Leitrim,Both sexes,Number,25154.6
4135,Population at Each Census,1994,Roscommon,Both sexes,Number,51943.8
4136,Population at Each Census,1994,Limerick,Both sexes,Number,163807.6
4137,Population at Each Census,1994,Sligo,Both sexes,Number,55395.0
4138,Population at Each Census,1994,Cavan,Both sexes,Number,52884.8
4139,Population at Each Census,1994,Donegal,Both sexes,Number,129243.2
4140,Population at Each Census,1994,Monaghan,Both sexes,Number,51305.0
4141,Population at Each Census,1994,Mayo,Both sexes,Number,111199.6
4142,Population at Each Census,1994,Kerry,Both sexes,Number,124435.6
4143,Population at Each Census,1994,Wexford,Both sexes,Number,103450.2
4144,Population at Each Census,1994,Clare,Both sexes,Number,92770.8
4145,Population at Each Census,1994,Westmeath,Both sexes,Number,62740.4
4146,Population at Each Census,1994,Offaly,Both sexes,Number,58867.8
4147,Population at Each Census,1994,Meath,Both sexes,Number,107987.2
4148,Population at Each Census,1994,Longford,Both sexes,Number,30218.0
4149,Population at Each Census,1994,Laois,Both sexes,Number,52692.6
4150,Population at Each Census,1994,Kilkenny,Both sexes,Number,74655.6
4151,Population at Each Census,1994,Kildare,Both sexes,Number,130057.6
4152,Population at Each Census,1994,Dublin,Both sexes,Number,1045080.0
4153,Population at Each Census,1994,Carlow,Both sexes,Number,41346.4
4154,Population at Each Census,1994,State,Both sexes,Number,3585939.8
4155,Population at Each Census,1994,Cork,Both sexes,Number,416453.6
4156,Population at Each Census,1994,Louth,Both sexes,Number,91589.2
4157,Population at Each Census,1994,Wicklow,Both sexes,Number,100515.8
4158,Population at Each Census,1995,Laois,Both sexes,Number,52818.8
4159,Population at Each Census,1995,Dublin,Both sexes,Number,1051672.0
4160,Population at Each Census,1995,Kildare,Both sexes,Number,132524.8
4161,Population at Each Census,1995,Kilkenny,Both sexes,Number,74995.8
4162,Population at Each Census,1995,Longford,Both sexes,Number,30192.0
4163,Population at Each Census,1995,Louth,Both sexes,Number,91877.6
4164,Population at Each Census,1995,Meath,Both sexes,Number,108859.6
4165,Population at Each Census,1995,Offaly,Both sexes,Number,58992.4
4166,Population at Each Census,1995,Westmeath,Both sexes,Number,63027.2
4167,Population at Each Census,1995,Wexford,Both sexes,Number,103910.6
4168,Population at Each Census,1995,Wicklow,Both sexes,Number,101599.4
4169,Population at Each Census,1995,Clare,Both sexes,Number,93388.4
4170,Population at Each Census,1995,Carlow,Both sexes,Number,41481.2
4171,Population at Each Census,1995,Cork,Both sexes,Number,418481.8
4172,Population at Each Census,1995,Limerick,Both sexes,Number,164424.8
4173,Population at Each Census,1995,Tipperary,Both sexes,Number,133382.4
4174,Population at Each Census,1995,Waterford,Both sexes,Number,94068.8
4175,Population at Each Census,1995,Galway,Both sexes,Number,187156.0
4176,Population at Each Census,1995,Leitrim,Both sexes,Number,25105.8
4177,Population at Each Census,1995,Mayo,Both sexes,Number,111361.8
4178,Population at Each Census,1995,Roscommon,Both sexes,Number,51959.4
4179,Population at Each Census,1995,Sligo,Both sexes,Number,55608.0
4180,Population at Each Census,1995,Cavan,Both sexes,Number,52914.4
4181,Population at Each Census,1995,Donegal,Both sexes,Number,129618.6
4182,Population at Each Census,1995,Monaghan,Both sexes,Number,51309.0
4183,Population at Each Census,1995,Kerry,Both sexes,Number,125282.8
4184,Population at Each Census,1995,State,Both sexes,Number,3606013.4
4185,Population at Each Census,1996,State,Both sexes,Number,3626087.0
4186,Population at Each Census,1996,Donegal,Both sexes,Number,129994.0
4187,Population at Each Census,1996,Carlow,Both sexes,Number,41616.0
4188,Population at Each Census,1996,Dublin,Both sexes,Number,1058264.0
4189,Population at Each Census,1996,Kildare,Both sexes,Number,134992.0
4190,Population at Each Census,1996,Kilkenny,Both sexes,Number,75336.0
4191,Population at Each Census,1996,Laois,Both sexes,Number,52945.0
4192,Population at Each Census,1996,Longford,Both sexes,Number,30166.0
4193,Population at Each Census,1996,Louth,Both sexes,Number,92166.0
4194,Population at Each Census,1996,Monaghan,Both sexes,Number,51313.0
4195,Population at Each Census,1996,Offaly,Both sexes,Number,59117.0
4196,Population at Each Census,1996,Westmeath,Both sexes,Number,63314.0
4197,Population at Each Census,1996,Wexford,Both sexes,Number,104371.0
4198,Population at Each Census,1996,Wicklow,Both sexes,Number,102683.0
4199,Population at Each Census,1996,Meath,Both sexes,Number,109732.0
4200,Population at Each Census,1996,Cork,Both sexes,Number,420510.0
4201,Population at Each Census,1996,Clare,Both sexes,Number,94006.0
4202,Population at Each Census,1996,Sligo,Both sexes,Number,55821.0
4203,Population at Each Census,1996,Roscommon,Both sexes,Number,51975.0
4204,Population at Each Census,1996,Mayo,Both sexes,Number,111524.0
4205,Population at Each Census,1996,Leitrim,Both sexes,Number,25057.0
4206,Population at Each Census,1996,Cavan,Both sexes,Number,52944.0
4207,Population at Each Census,1996,Waterford,Both sexes,Number,94680.0
4208,Population at Each Census,1996,Tipperary,Both sexes,Number,133535.0
4209,Population at Each Census,1996,Limerick,Both sexes,Number,165042.0
4210,Population at Each Census,1996,Kerry,Both sexes,Number,126130.0
4211,Population at Each Census,1996,Galway,Both sexes,Number,188854.0
4212,Population at Each Census,1997,Offaly,Both sexes,Number,59874.666666666664
4213,Population at Each Census,1997,Meath,Both sexes,Number,113777.5
4214,Population at Each Census,1997,Louth,Both sexes,Number,93775.16666666667
4215,Population at Each Census,1997,Longford,Both sexes,Number,30316.333333333332
4216,Population at Each Census,1997,Laois,Both sexes,Number,53916.5
4217,Population at Each Census,1997,Kildare,Both sexes,Number,139817.33333333334
4218,Population at Each Census,1997,Dublin,Both sexes,Number,1069023.5
4219,Population at Each Census,1997,Carlow,Both sexes,Number,42349.0
4220,Population at Each Census,1997,State,Both sexes,Number,3674606.3333333335
4221,Population at Each Census,1997,Westmeath,Both sexes,Number,64738.0
4222,Population at Each Census,1997,Kilkenny,Both sexes,Number,76169.83333333333
4223,Population at Each Census,1997,Wexford,Both sexes,Number,106408.5
4224,Population at Each Census,1997,Cavan,Both sexes,Number,53544.333333333336
4225,Population at Each Census,1997,Clare,Both sexes,Number,95551.16666666667
4226,Population at Each Census,1997,Wicklow,Both sexes,Number,104681.83333333333
4227,Population at Each Census,1997,Monaghan,Both sexes,Number,51526.333333333336
4228,Population at Each Census,1997,Sligo,Both sexes,Number,56217.5
4229,Population at Each Census,1997,Roscommon,Both sexes,Number,52274.833333333336
4230,Population at Each Census,1997,Mayo,Both sexes,Number,112511.0
4231,Population at Each Census,1997,Leitrim,Both sexes,Number,25180.666666666668
4232,Population at Each Census,1997,Donegal,Both sexes,Number,131257.5
4233,Population at Each Census,1997,Waterford,Both sexes,Number,95824.33333333333
4234,Population at Each Census,1997,Tipperary,Both sexes,Number,134634.33333333334
4235,Population at Each Census,1997,Limerick,Both sexes,Number,166752.33333333334
4236,Population at Each Census,1997,Kerry,Both sexes,Number,127196.16666666667
4237,Population at Each Census,1997,Galway,Both sexes,Number,192224.5
4238,Population at Each Census,1997,Cork,Both sexes,Number,425063.1666666667
4239,Population at Each Census,1998,Cork,Both sexes,Number,429616.3333333333
4240,Population at Each Census,1998,Kerry,Both sexes,Number,128262.33333333333
4241,Population at Each Census,1998,Limerick,Both sexes,Number,168462.66666666666
4242,Population at Each Census,1998,Tipperary,Both sexes,Number,135733.66666666666
4243,Population at Each Census,1998,Leitrim,Both sexes,Number,25304.333333333332
4244,Population at Each Census,1998,Galway,Both sexes,Number,195595.0
4245,Population at Each Census,1998,Mayo,Both sexes,Number,113498.0
4246,Population at Each Census,1998,Roscommon,Both sexes,Number,52574.666666666664
4247,Population at Each Census,1998,Clare,Both sexes,Number,97096.33333333333
4248,Population at Each Census,1998,Sligo,Both sexes,Number,56614.0
4249,Population at Each Census,1998,Waterford,Both sexes,Number,96968.66666666667
4250,Population at Each Census,1998,Wicklow,Both sexes,Number,106680.66666666667
4251,Population at Each Census,1998,Laois,Both sexes,Number,54888.0
4252,Population at Each Census,1998,Westmeath,Both sexes,Number,66162.0
4253,Population at Each Census,1998,Offaly,Both sexes,Number,60632.333333333336
4254,Population at Each Census,1998,Meath,Both sexes,Number,117823.0
4255,Population at Each Census,1998,Louth,Both sexes,Number,95384.33333333333
4256,Population at Each Census,1998,Longford,Both sexes,Number,30466.666666666668
4257,Population at Each Census,1998,Kilkenny,Both sexes,Number,77003.66666666667
4258,Population at Each Census,1998,Kildare,Both sexes,Number,144642.66666666666
4259,Population at Each Census,1998,Dublin,Both sexes,Number,1079783.0
4260,Population at Each Census,1998,Carlow,Both sexes,Number,43082.0
4261,Population at Each Census,1998,State,Both sexes,Number,3723125.6666666665
4262,Population at Each Census,1998,Monaghan,Both sexes,Number,51739.666666666664
4263,Population at Each Census,1998,Wexford,Both sexes,Number,108446.0
4264,Population at Each Census,1998,Cavan,Both sexes,Number,54144.666666666664
4265,Population at Each Census,1998,Donegal,Both sexes,Number,132521.0
4266,Population at Each Census,1999,Wicklow,Both sexes,Number,108679.5
4267,Population at Each Census,1999,Monaghan,Both sexes,Number,51953.0
4268,Population at Each Census,1999,Sligo,Both sexes,Number,57010.5
4269,Population at Each Census,1999,Roscommon,Both sexes,Number,52874.5
4270,Population at Each Census,1999,Mayo,Both sexes,Number,114485.0
4271,Population at Each Census,1999,Leitrim,Both sexes,Number,25428.0
4272,Population at Each Census,1999,Galway,Both sexes,Number,198965.5
4273,Population at Each Census,1999,Waterford,Both sexes,Number,98113.0
4274,Population at Each Census,1999,Tipperary,Both sexes,Number,136833.0
4275,Population at Each Census,1999,Limerick,Both sexes,Number,170173.0
4276,Population at Each Census,1999,Kerry,Both sexes,Number,129328.5
4277,Population at Each Census,1999,Cork,Both sexes,Number,434169.5
4278,Population at Each Census,1999,Clare,Both sexes,Number,98641.5
4279,Population at Each Census,1999,Donegal,Both sexes,Number,133784.5
4280,Population at Each Census,1999,Cavan,Both sexes,Number,54745.0
4281,Population at Each Census,1999,Westmeath,Both sexes,Number,67586.0
4282,Population at Each Census,1999,Offaly,Both sexes,Number,61390.0
4283,Population at Each Census,1999,Meath,Both sexes,Number,121868.5
4284,Population at Each Census,1999,Louth,Both sexes,Number,96993.5
4285,Population at Each Census,1999,Longford,Both sexes,Number,30617.0
4286,Population at Each Census,1999,Laois,Both sexes,Number,55859.5
4287,Population at Each Census,1999,Kilkenny,Both sexes,Number,77837.5
4288,Population at Each Census,1999,Kildare,Both sexes,Number,149468.0
4289,Population at Each Census,1999,Dublin,Both sexes,Number,1090542.5
4290,Population at Each Census,1999,Carlow,Both sexes,Number,43815.0
4291,Population at Each Census,1999,State,Both sexes,Number,3771645.0
4292,Population at Each Census,1999,Wexford,Both sexes,Number,110483.5
4293,Population at Each Census,2000,Monaghan,Both sexes,Number,52166.333333333336
4294,Population at Each Census,2000,Donegal,Both sexes,Number,135048.0
4295,Population at Each Census,2000,Clare,Both sexes,Number,100186.66666666667
4296,Population at Each Census,2000,Carlow,Both sexes,Number,44548.0
4297,Population at Each Census,2000,Sligo,Both sexes,Number,57407.0
4298,Population at Each Census,2000,Roscommon,Both sexes,Number,53174.333333333336
4299,Population at Each Census,2000,Mayo,Both sexes,Number,115472.0
4300,Population at Each Census,2000,Leitrim,Both sexes,Number,25551.666666666668
4301,Population at Each Census,2000,Galway,Both sexes,Number,202336.0
4302,Population at Each Census,2000,Tipperary,Both sexes,Number,137932.33333333334
4303,Population at Each Census,2000,Limerick,Both sexes,Number,171883.33333333334
4304,Population at Each Census,2000,Kerry,Both sexes,Number,130394.66666666667
4305,Population at Each Census,2000,Cork,Both sexes,Number,438722.6666666667
4306,Population at Each Census,2000,State,Both sexes,Number,3820164.3333333335
4307,Population at Each Census,2000,Waterford,Both sexes,Number,99257.33333333333
4308,Population at Each Census,2000,Wexford,Both sexes,Number,112521.0
4309,Population at Each Census,2000,Wicklow,Both sexes,Number,110678.33333333333
4310,Population at Each Census,2000,Dublin,Both sexes,Number,1101302.0
4311,Population at Each Census,2000,Kildare,Both sexes,Number,154293.33333333334
4312,Population at Each Census,2000,Kilkenny,Both sexes,Number,78671.33333333333
4313,Population at Each Census,2000,Laois,Both sexes,Number,56831.0
4314,Population at Each Census,2000,Cavan,Both sexes,Number,55345.333333333336
4315,Population at Each Census,2000,Louth,Both sexes,Number,98602.66666666667
4316,Population at Each Census,2000,Meath,Both sexes,Number,125914.0
4317,Population at Each Census,2000,Offaly,Both sexes,Number,62147.666666666664
4318,Population at Each Census,2000,Westmeath,Both sexes,Number,69010.0
4319,Population at Each Census,2000,Longford,Both sexes,Number,30767.333333333332
4320,Population at Each Census,2001,Kerry,Both sexes,Number,131460.83333333334
4321,Population at Each Census,2001,Limerick,Both sexes,Number,173593.66666666666
4322,Population at Each Census,2001,Tipperary,Both sexes,Number,139031.66666666666
4323,Population at Each Census,2001,Waterford,Both sexes,Number,100401.66666666667
4324,Population at Each Census,2001,Galway,Both sexes,Number,205706.5
4325,Population at Each Census,2001,Roscommon,Both sexes,Number,53474.166666666664
4326,Population at Each Census,2001,Mayo,Both sexes,Number,116459.0
4327,Population at Each Census,2001,Sligo,Both sexes,Number,57803.5
4328,Population at Each Census,2001,Cavan,Both sexes,Number,55945.666666666664
4329,Population at Each Census,2001,Donegal,Both sexes,Number,136311.5
4330,Population at Each Census,2001,Leitrim,Both sexes,Number,25675.333333333332
4331,Population at Each Census,2001,Monaghan,Both sexes,Number,52379.666666666664
4332,Population at Each Census,2001,Cork,Both sexes,Number,443275.8333333333
4333,Population at Each Census,2001,Wicklow,Both sexes,Number,112677.16666666667
4334,Population at Each Census,2001,State,Both sexes,Number,3868683.6666666665
4335,Population at Each Census,2001,Carlow,Both sexes,Number,45281.0
4336,Population at Each Census,2001,Dublin,Both sexes,Number,1112061.5
4337,Population at Each Census,2001,Kilkenny,Both sexes,Number,79505.16666666667
4338,Population at Each Census,2001,Laois,Both sexes,Number,57802.5
4339,Population at Each Census,2001,Kildare,Both sexes,Number,159118.66666666666
4340,Population at Each Census,2001,Louth,Both sexes,Number,100211.83333333333
4341,Population at Each Census,2001,Meath,Both sexes,Number,129959.5
4342,Population at Each Census,2001,Offaly,Both sexes,Number,62905.333333333336
4343,Population at Each Census,2001,Westmeath,Both sexes,Number,70434.0
4344,Population at Each Census,2001,Wexford,Both sexes,Number,114558.5
4345,Population at Each Census,2001,Longford,Both sexes,Number,30917.666666666668
4346,Population at Each Census,2001,Clare,Both sexes,Number,101731.83333333333
4347,Population at Each Census,2002,Galway,Both sexes,Number,209077.0
4348,Population at Each Census,2002,Kerry,Both sexes,Number,132527.0
4349,Population at Each Census,2002,Limerick,Both sexes,Number,175304.0
4350,Population at Each Census,2002,Tipperary,Both sexes,Number,140131.0
4351,Population at Each Census,2002,Waterford,Both sexes,Number,101546.0
4352,Population at Each Census,2002,Monaghan,Both sexes,Number,52593.0
4353,Population at Each Census,2002,Mayo,Both sexes,Number,117446.0
4354,Population at Each Census,2002,Roscommon,Both sexes,Number,53774.0
4355,Population at Each Census,2002,Sligo,Both sexes,Number,58200.0
4356,Population at Each Census,2002,Cork,Both sexes,Number,447829.0
4357,Population at Each Census,2002,Leitrim,Both sexes,Number,25799.0
4358,Population at Each Census,2002,Clare,Both sexes,Number,103277.0
4359,Population at Each Census,2002,Louth,Both sexes,Number,101821.0
4360,Population at Each Census,2002,Wexford,Both sexes,Number,116596.0
4361,Population at Each Census,2002,Westmeath,Both sexes,Number,71858.0
4362,Population at Each Census,2002,Offaly,Both sexes,Number,63663.0
4363,Population at Each Census,2002,Meath,Both sexes,Number,134005.0
4364,Population at Each Census,2002,Donegal,Both sexes,Number,137575.0
4365,Population at Each Census,2002,Longford,Both sexes,Number,31068.0
4366,Population at Each Census,2002,Laois,Both sexes,Number,58774.0
4367,Population at Each Census,2002,Kilkenny,Both sexes,Number,80339.0
4368,Population at Each Census,2002,Kildare,Both sexes,Number,163944.0
4369,Population at Each Census,2002,Dublin,Both sexes,Number,1122821.0
4370,Population at Each Census,2002,Carlow,Both sexes,Number,46014.0
4371,Population at Each Census,2002,State,Both sexes,Number,3917203.0
4372,Population at Each Census,2002,Wicklow,Both sexes,Number,114676.0
4373,Population at Each Census,2002,Cavan,Both sexes,Number,56546.0
4374,Population at Each Census,2003,Mayo,Both sexes,Number,119044.25
4375,Population at Each Census,2003,Donegal,Both sexes,Number,139997.25
4376,Population at Each Census,2003,State,Both sexes,Number,3997864.25
4377,Population at Each Census,2003,Carlow,Both sexes,Number,47097.75
4378,Population at Each Census,2003,Kildare,Both sexes,Number,169541.75
4379,Population at Each Census,2003,Kilkenny,Both sexes,Number,82143.75
4380,Population at Each Census,2003,Laois,Both sexes,Number,60845.25
4381,Population at Each Census,2003,Longford,Both sexes,Number,31898.75
4382,Population at Each Census,2003,Louth,Both sexes,Number,104182.5
4383,Population at Each Census,2003,Meath,Both sexes,Number,141211.5
4384,Population at Each Census,2003,Offaly,Both sexes,Number,65464.25
4385,Population at Each Census,2003,Westmeath,Both sexes,Number,73730.0
4386,Population at Each Census,2003,Monaghan,Both sexes,Number,53444.0
4387,Population at Each Census,2003,Wexford,Both sexes,Number,120384.25
4388,Population at Each Census,2003,Clare,Both sexes,Number,105195.25
4389,Population at Each Census,2003,Cork,Both sexes,Number,456195.5
4390,Population at Each Census,2003,Kerry,Both sexes,Number,134354.0
4391,Population at Each Census,2003,Limerick,Both sexes,Number,177491.75
4392,Population at Each Census,2003,Tipperary,Both sexes,Number,142409.25
4393,Population at Each Census,2003,Waterford,Both sexes,Number,103149.75
4394,Population at Each Census,2003,Galway,Both sexes,Number,214725.25
4395,Population at Each Census,2003,Leitrim,Both sexes,Number,26586.75
4396,Population at Each Census,2003,Roscommon,Both sexes,Number,55022.5
4397,Population at Each Census,2003,Sligo,Both sexes,Number,58873.5
4398,Population at Each Census,2003,Wicklow,Both sexes,Number,117555.5
4399,Population at Each Census,2003,Dublin,Both sexes,Number,1138909.75
4400,Population at Each Census,2003,Cavan,Both sexes,Number,58410.25
4401,Population at Each Census,2004,Wicklow,Both sexes,Number,120435.0
4402,Population at Each Census,2004,Monaghan,Both sexes,Number,54295.0
4403,Population at Each Census,2004,Sligo,Both sexes,Number,59547.0
4404,Population at Each Census,2004,Roscommon,Both sexes,Number,56271.0
4405,Population at Each Census,2004,Mayo,Both sexes,Number,120642.5
4406,Population at Each Census,2004,Leitrim,Both sexes,Number,27374.5
4407,Population at Each Census,2004,Galway,Both sexes,Number,220373.5
4408,Population at Each Census,2004,Waterford,Both sexes,Number,104753.5
4409,Population at Each Census,2004,Tipperary,Both sexes,Number,144687.5
4410,Population at Each Census,2004,Limerick,Both sexes,Number,179679.5
4411,Population at Each Census,2004,Kerry,Both sexes,Number,136181.0
4412,Population at Each Census,2004,Cork,Both sexes,Number,464562.0
4413,Population at Each Census,2004,Clare,Both sexes,Number,107113.5
4414,Population at Each Census,2004,Wexford,Both sexes,Number,124172.5
4415,Population at Each Census,2004,Westmeath,Both sexes,Number,75602.0
4416,Population at Each Census,2004,Offaly,Both sexes,Number,67265.5
4417,Population at Each Census,2004,Meath,Both sexes,Number,148418.0
4418,Population at Each Census,2004,Louth,Both sexes,Number,106544.0
4419,Population at Each Census,2004,Longford,Both sexes,Number,32729.5
4420,Population at Each Census,2004,Laois,Both sexes,Number,62916.5
